FIPSCode,State,County,County_Status,Data_Source
51073,VA,Gloucester County,Reported,CDC ArboNET Tick Module historic data
51075,VA,Goochland County,Established,CDC ArboNET Tick Module historic data
51077,VA,Grayson County,Established,CDC ArboNET Tick Module 2018 submission
51079,VA,Greene County,Established,CDC ArboNET Tick Module historic data
51081,VA,Greensville County,Reported,CDC ArboNET Tick Module historic data
51083,VA,Halifax County,No records,CDC ArboNET Tick Module historic data
51085,VA,Hanover County,Reported,CDC ArboNET Tick Module historic data
51087,VA,Henrico County,Reported,CDC ArboNET Tick Module historic data
51089,VA,Henry County,No records,CDC ArboNET Tick Module historic data
51091,VA,Highland County,No records,CDC ArboNET Tick Module historic data
51093,VA,Isle of Wight County,Established,CDC ArboNET Tick Module historic data
51095,VA,James City County,Established,CDC ArboNET Tick Module historic data
51097,VA,King and Queen County,Reported,CDC ArboNET Tick Module historic data
51099,VA,King George County,Established,CDC ArboNET Tick Module historic data
51101,VA,King William County,No records,CDC ArboNET Tick Module historic data
51103,VA,Lancaster County,Reported,CDC ArboNET Tick Module historic data
51105,VA,Lee County,No records,CDC ArboNET Tick Module historic data
51107,VA,Loudoun County,Established,CDC ArboNET Tick Module historic data
51109,VA,Louisa County,No records,CDC ArboNET Tick Module historic data
51111,VA,Lunenburg County,No records,CDC ArboNET Tick Module historic data
51113,VA,Madison County,No records,CDC ArboNET Tick Module historic data
51115,VA,Mathews County,No records,CDC ArboNET Tick Module historic data
51117,VA,Mecklenburg County,Reported,CDC ArboNET Tick Module historic data
51119,VA,Middlesex County,Established,CDC ArboNET Tick Module historic data
51121,VA,Montgomery County,Established,CDC ArboNET Tick Module historic data
51125,VA,Nelson County,Established,CDC ArboNET Tick Module historic data
51127,VA,New Kent County,Reported,CDC ArboNET Tick Module historic data
51131,VA,Northampton County,Established,CDC ArboNET Tick Module historic data
51133,VA,Northumberland County,Reported,CDC ArboNET Tick Module historic data
51135,VA,Nottoway County,No records,CDC ArboNET Tick Module historic data
51137,VA,Orange County,No records,CDC ArboNET Tick Module historic data
51139,VA,Page County,No records,CDC ArboNET Tick Module historic data
51141,VA,Patrick County,Established,CDC ArboNET Tick Module 2016 submission
51143,VA,Pittsylvania County,No records,CDC ArboNET Tick Module historic data
51145,VA,Powhatan County,Established,CDC ArboNET Tick Module historic data
51147,VA,Prince Edward County,Reported,CDC ArboNET Tick Module historic data
51149,VA,Prince George County,Reported,CDC ArboNET Tick Module historic data
51153,VA,Prince William County,Established,CDC ArboNET Tick Module historic data
51155,VA,Pulaski County,Established,CDC ArboNET Tick Module historic data
51157,VA,Rappahannock County,Reported,CDC ArboNET Tick Module historic data
51159,VA,Richmond County,Reported,CDC ArboNET Tick Module historic data
51161,VA,Roanoke County,Established,CDC ArboNET Tick Module historic data
51163,VA,Rockbridge County,Established,CDC ArboNET Tick Module historic data
51165,VA,Rockingham County,Reported,CDC ArboNET Tick Module historic data
51167,VA,Russell County,No records,CDC ArboNET Tick Module historic data
51169,VA,Scott County,No records,CDC ArboNET Tick Module historic data
51171,VA,Shenandoah County,Reported,CDC ArboNET Tick Module historic data
51173,VA,Smyth County,Established,CDC ArboNET Tick Module 2018 submission
51175,VA,Southampton County,Established,CDC ArboNET Tick Module historic data
51177,VA,Spotsylvania County,Reported,CDC ArboNET Tick Module historic data
51179,VA,Stafford County,Established,CDC ArboNET Tick Module historic data
51181,VA,Surry County,No records,CDC ArboNET Tick Module historic data
51183,VA,Sussex County,Reported,CDC ArboNET Tick Module historic data
51185,VA,Tazewell County,No records,CDC ArboNET Tick Module historic data
51187,VA,Warren County,Established,CDC ArboNET Tick Module historic data
51191,VA,Washington County,Established,CDC ArboNET Tick Module 2018 submission
51193,VA,Westmoreland County,Established,CDC ArboNET Tick Module historic data
51195,VA,Wise County,No records,CDC ArboNET Tick Module historic data
51197,VA,Wythe County,Established,CDC ArboNET Tick Module 2018 submission
51199,VA,York County,Established,CDC ArboNET Tick Module historic data
51510,VA,Alexandria City County,No records,CDC ArboNET Tick Module historic data
51515,VA,Bedford City County,Reported,CDC ArboNET Tick Module historic data
51520,VA,Bristol City County,No records,CDC ArboNET Tick Module historic data
51530,VA,Buena Vista City County,No records,CDC ArboNET Tick Module historic data
51540,VA,Charlottesville City County,No records,CDC ArboNET Tick Module historic data
51550,VA,Chesapeake City County,Established,CDC ArboNET Tick Module historic data
51570,VA,Colonial Heights City County,No records,CDC ArboNET Tick Module historic data
51580,VA,Covington City County,No records,CDC ArboNET Tick Module historic data
51590,VA,Danville City County,No records,CDC ArboNET Tick Module historic data
51595,VA,Emporia City County,No records,CDC ArboNET Tick Module historic data
51600,VA,Fairfax City County,No records,CDC ArboNET Tick Module historic data
51610,VA,Falls Church City County,No records,CDC ArboNET Tick Module historic data
51620,VA,Franklin City County,No records,CDC ArboNET Tick Module historic data
51630,VA,Fredericksburg City County,No records,CDC ArboNET Tick Module historic data
51640,VA,Galax City County,No records,CDC ArboNET Tick Module historic data
51650,VA,Hampton City County,Established,CDC ArboNET Tick Module historic data
51660,VA,Harrisonburg City County,No records,CDC ArboNET Tick Module historic data
51670,VA,Hopewell City County,No records,CDC ArboNET Tick Module historic data
51678,VA,Lexington City County,No records,CDC ArboNET Tick Module historic data
51680,VA,Lynchburg City County,Established,CDC ArboNET Tick Module historic data
51683,VA,Manassas City County,No records,CDC ArboNET Tick Module historic data
51685,VA,Manassas Park City County,No records,CDC ArboNET Tick Module historic data
51690,VA,Martinsville City County,No records,CDC ArboNET Tick Module historic data
51700,VA,Newport News City County,Established,CDC ArboNET Tick Module historic data
51710,VA,Norfolk City County,Reported,CDC ArboNET Tick Module historic data
51720,VA,Norton City County,No records,CDC ArboNET Tick Module historic data
51730,VA,Petersburg City County,No records,CDC ArboNET Tick Module historic data
51735,VA,Poquoson City County,No records,CDC ArboNET Tick Module historic data
51740,VA,Portsmouth City County,Established,CDC ArboNET Tick Module historic data
51750,VA,Radford City County,No records,CDC ArboNET Tick Module historic data
51760,VA,Richmond City County,No records,CDC ArboNET Tick Module historic data
51770,VA,Roanoke City County,No records,CDC ArboNET Tick Module historic data
51775,VA,Salem City County,No records,CDC ArboNET Tick Module historic data
51790,VA,Staunton City County,No records,CDC ArboNET Tick Module historic data
51800,VA,Suffolk City County,Established,CDC ArboNET Tick Module historic data
51810,VA,Virginia Beach City County,Established,CDC ArboNET Tick Module historic data
51820,VA,Waynesboro City County,No records,CDC ArboNET Tick Module historic data
51830,VA,Williamsburg City County,No records,CDC ArboNET Tick Module historic data
51840,VA,Winchester City County,No records,CDC ArboNET Tick Module historic data
53001,WA,Adams County,No records,CDC ArboNET Tick Module historic data
53003,WA,Asotin County,No records,CDC ArboNET Tick Module historic data
53005,WA,Benton County,No records,CDC ArboNET Tick Module historic data
53007,WA,Chelan County,No records,CDC ArboNET Tick Module historic data
53009,WA,Clallam County,No records,CDC ArboNET Tick Module historic data
53011,WA,Clark County,No records,CDC ArboNET Tick Module historic data
53013,WA,Columbia County,No records,CDC ArboNET Tick Module historic data
53015,WA,Cowlitz County,No records,CDC ArboNET Tick Module historic data
53017,WA,Douglas County,No records,CDC ArboNET Tick Module historic data
53019,WA,Ferry County,No records,CDC ArboNET Tick Module historic data
53021,WA,Franklin County,No records,CDC ArboNET Tick Module historic data
53023,WA,Garfield County,No records,CDC ArboNET Tick Module historic data
53025,WA,Grant County,No records,CDC ArboNET Tick Module historic data
53027,WA,Grays Harbor County,No records,CDC ArboNET Tick Module historic data
53029,WA,Island County,No records,CDC ArboNET Tick Module historic data
53031,WA,Jefferson County,No records,CDC ArboNET Tick Module historic data
53033,WA,King County,No records,CDC ArboNET Tick Module historic data
53035,WA,Kitsap County,No records,CDC ArboNET Tick Module historic data
53037,WA,Kittitas County,No records,CDC ArboNET Tick Module historic data
53039,WA,Klickitat County,No records,CDC ArboNET Tick Module historic data
53041,WA,Lewis County,No records,CDC ArboNET Tick Module historic data
53043,WA,Lincoln County,No records,CDC ArboNET Tick Module historic data
53045,WA,Mason County,No records,CDC ArboNET Tick Module historic data
53047,WA,Okanogan County,No records,CDC ArboNET Tick Module historic data
53049,WA,Pacific County,No records,CDC ArboNET Tick Module historic data
53051,WA,Pend Oreille County,No records,CDC ArboNET Tick Module historic data
53053,WA,Pierce County,No records,CDC ArboNET Tick Module historic data
53055,WA,San Juan County,No records,CDC ArboNET Tick Module historic data
53057,WA,Skagit County,No records,CDC ArboNET Tick Module historic data
53059,WA,Skamania County,No records,CDC ArboNET Tick Module historic data
53061,WA,Snohomish County,No records,CDC ArboNET Tick Module historic data
53063,WA,Spokane County,No records,CDC ArboNET Tick Module historic data
53065,WA,Stevens County,No records,CDC ArboNET Tick Module historic data
53067,WA,Thurston County,No records,CDC ArboNET Tick Module historic data
53069,WA,Wahkiakum County,No records,CDC ArboNET Tick Module historic data
53071,WA,Walla Walla County,No records,CDC ArboNET Tick Module historic data
53073,WA,Whatcom County,No records,CDC ArboNET Tick Module historic data
53075,WA,Whitman County,No records,CDC ArboNET Tick Module historic data
53077,WA,Yakima County,No records,CDC ArboNET Tick Module historic data
54001,WV,Barbour County,Established,CDC ArboNET Tick Module historic data
54003,WV,Berkeley County,Established,CDC ArboNET Tick Module historic data
54005,WV,Boone County,Reported,CDC ArboNET Tick Module historic data
54007,WV,Braxton County,Established,CDC ArboNET Tick Module historic data
54009,WV,Brooke County,Established,CDC ArboNET Tick Module historic data
54011,WV,Cabell County,Reported,CDC ArboNET Tick Module historic data
54013,WV,Calhoun County,No records,CDC ArboNET Tick Module historic data
54015,WV,Clay County,No records,CDC ArboNET Tick Module historic data
54017,WV,Doddridge County,Reported,CDC ArboNET Tick Module historic data
54019,WV,Fayette County,Reported,CDC ArboNET Tick Module historic data
54021,WV,Gilmer County,Established,CDC ArboNET Tick Module historic data
54023,WV,Grant County,Reported,CDC ArboNET Tick Module historic data
54025,WV,Greenbrier County,Established,CDC ArboNET Tick Module historic data
54027,WV,Hampshire County,Reported,CDC ArboNET Tick Module historic data
54029,WV,Hancock County,Established,CDC ArboNET Tick Module historic data
54031,WV,Hardy County,Established,CDC ArboNET Tick Module historic data
54033,WV,Harrison County,Established,CDC ArboNET Tick Module historic data
54035,WV,Jackson County,Reported,CDC ArboNET Tick Module historic data
54037,WV,Jefferson County,Established,CDC ArboNET Tick Module historic data
54039,WV,Kanawha County,Established,CDC ArboNET Tick Module historic data
54041,WV,Lewis County,Established,CDC ArboNET Tick Module historic data
54043,WV,Lincoln County,Reported,CDC ArboNET Tick Module historic data
54045,WV,Logan County,Reported,CDC ArboNET Tick Module historic data
54047,WV,McDowell County,No records,CDC ArboNET Tick Module historic data
54049,WV,Marion County,Established,CDC ArboNET Tick Module historic data
54051,WV,Marshall County,Reported,CDC ArboNET Tick Module historic data
54053,WV,Mason County,No records,CDC ArboNET Tick Module historic data
54055,WV,Mercer County,Established,CDC ArboNET Tick Module historic data
54057,WV,Mineral County,Reported,CDC ArboNET Tick Module historic data
54059,WV,Mingo County,No records,CDC ArboNET Tick Module historic data
54061,WV,Monongalia County,Established,CDC ArboNET Tick Module historic data
54063,WV,Monroe County,Established,CDC ArboNET Tick Module historic data
54065,WV,Morgan County,Reported,CDC ArboNET Tick Module historic data
54067,WV,Nicholas County,No records,CDC ArboNET Tick Module historic data
54069,WV,Ohio County,Reported,CDC ArboNET Tick Module historic data
54071,WV,Pendleton County,No records,CDC ArboNET Tick Module historic data
54073,WV,Pleasants County,No records,CDC ArboNET Tick Module historic data
54075,WV,Pocahontas County,Reported,CDC ArboNET Tick Module historic data
54077,WV,Preston County,Established,CDC ArboNET Tick Module historic data
54079,WV,Putnam County,Reported,CDC ArboNET Tick Module historic data
54081,WV,Raleigh County,Established,CDC ArboNET Tick Module historic data
54083,WV,Randolph County,Reported,CDC ArboNET Tick Module historic data
54085,WV,Ritchie County,Reported,CDC ArboNET Tick Module historic data
